Deal Type,Telcos:device_full_name,device name look up,brand_name,colour,Telcos:storage_size,img_link,Telcos:network,provider logo,Telcos:connectivity,Telcos:inc_data,Monthly Data,Telcos:term,Telcos:initial_cost,Telcos:month_cost,Telcos:deal_cost_json,aw_deep_link,promo_text,condition
Tablet,Samsung Galaxy Tab S6 Lite (64GB Grey Pre-Owned Grade A),Samsung Galaxy Tab S6 Lite,Samsung,Grey,64GB,https://media.bigupdata.co.uk/img_product_image_main_product_edition0000061167.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,4G,25000,25GB,36,30,29.17,"{""tco_inc_vat"": ""1080.12"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""30.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""900.10"", ""ecpm_inc_vat"": ""30.00"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""25.00"", ""upfront_exc_vat"": ""25.00"", ""monthly_device_term_months"": ""36"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""36"", ""monthly_total_inc_vat"": ""29.17"", ""monthly_device_inc_vat"": ""11.17"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""18.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""15.00"", ""monthly_device_exc_vat"": ""9.31"", ""monthly_total_exc_vat"": ""24.31"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441711013&a=713067&m=3235,6 months Free Disney+,Used
Tablet,Samsung Galaxy Tab S6 Lite (64GB Grey Pre-Owned Grade A),Samsung Galaxy Tab S6 Lite,Samsung,Grey,64GB,https://media.bigupdata.co.uk/img_product_image_main_product_edition0000061167.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,4G,25000,25GB,1,432,18,"{""tco_inc_vat"": ""450.00"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""432.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""375.00"", ""ecpm_inc_vat"": ""450.00"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""375.00"", ""upfront_exc_vat"": ""360.00"", ""monthly_device_term_months"": """", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""1"", ""monthly_total_inc_vat"": ""18.00"", ""monthly_device_inc_vat"": """", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""0.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": """", ""monthly_device_exc_vat"": """", ""monthly_total_exc_vat"": ""15.00"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441711015&a=713067&m=3235,,Used
Tablet,Samsung Galaxy Tab S6 Lite (64GB Grey Pre-Owned Grade A),Samsung Galaxy Tab S6 Lite,Samsung,Grey,64GB,https://media.bigupdata.co.uk/img_product_image_main_product_edition0000061167.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,4G,2000,2GB,36,20,23.45,"{""tco_inc_vat"": ""864.20"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""20.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""720.16"", ""ecpm_inc_vat"": ""24.01"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""20.00"", ""upfront_exc_vat"": ""16.67"", ""monthly_device_term_months"": ""36"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""36"", ""monthly_total_inc_vat"": ""23.45"", ""monthly_device_inc_vat"": ""11.45"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""12.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""10.00"", ""monthly_device_exc_vat"": ""9.54"", ""monthly_total_exc_vat"": ""19.54"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441711017&a=713067&m=3235,6 months Free Disney+,Used
Tablet,Samsung Galaxy Tab S6 Lite (64GB Grey Pre-Owned Grade A),Samsung Galaxy Tab S6 Lite,Samsung,Grey,64GB,https://media.bigupdata.co.uk/img_product_image_main_product_edition0000061167.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,4G,2000,2GB,12,30,45.5,"{""tco_inc_vat"": ""576.00"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""30.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""480.00"", ""ecpm_inc_vat"": ""48.00"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""40.00"", ""upfront_exc_vat"": ""25.00"", ""monthly_device_term_months"": ""12"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""12"", ""monthly_total_inc_vat"": ""45.50"", ""monthly_device_inc_vat"": ""33.50"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""12.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""10.00"", ""monthly_device_exc_vat"": ""27.92"", ""monthly_total_exc_vat"": ""37.92"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441711019&a=713067&m=3235,6 months Free Disney+,Used
Tablet,Samsung Galaxy Tab S6 Lite (64GB Grey Pre-Owned Grade A),Samsung Galaxy Tab S6 Lite,Samsung,Grey,64GB,https://media.bigupdata.co.uk/img_product_image_main_product_edition0000061167.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,4G,500,500MB,12,30,42.5,"{""tco_inc_vat"": ""540.00"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""30.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""450.00"", ""ecpm_inc_vat"": ""45.00"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""37.50"", ""upfront_exc_vat"": ""25.00"", ""monthly_device_term_months"": ""12"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""12"", ""monthly_total_inc_vat"": ""42.50"", ""monthly_device_inc_vat"": ""33.50"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""9.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""7.50"", ""monthly_device_exc_vat"": ""27.92"", ""monthly_total_exc_vat"": ""35.42"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441711021&a=713067&m=3235,,Used
Tablet,Samsung Galaxy Tab S7 FE 5G (64GB Light Green),Samsung Galaxy Tab S7 FE,Samsung,Light Green,64GB,https://media.bigupdata.co.uk/2021-06-21_16-25-04_img_product_image_main_large1_product_edition0000097683.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,10000,10GB,36,10,32,"{""tco_inc_vat"": ""1162.00"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""10.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""968.33"", ""ecpm_inc_vat"": ""32.28"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""26.90"", ""upfront_exc_vat"": ""8.33"", ""monthly_device_term_months"": ""36"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""36"", ""monthly_total_inc_vat"": ""32.00"", ""monthly_device_inc_vat"": ""16.00"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""16.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""13.33"", ""monthly_device_exc_vat"": ""13.33"", ""monthly_total_exc_vat"": ""26.67"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441712787&a=713067&m=3235,6 months Free Disney+,New
Tablet,Samsung Galaxy Tab S7 FE 5G (64GB Light Green),Samsung Galaxy Tab S7 FE,Samsung,Light Green,64GB,https://media.bigupdata.co.uk/2021-06-21_16-25-04_img_product_image_main_large1_product_edition0000097683.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,Unlimited,Unlimited,1,585.76,35,"{""tco_inc_vat"": ""620.76"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""585.76"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""517.30"", ""ecpm_inc_vat"": ""620.76"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""517.30"", ""upfront_exc_vat"": ""488.13"", ""monthly_device_term_months"": """", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""1"", ""monthly_total_inc_vat"": ""35.00"", ""monthly_device_inc_vat"": """", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""0.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": """", ""monthly_device_exc_vat"": """", ""monthly_total_exc_vat"": ""29.17"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441712789&a=713067&m=3235,,New
Tablet,Samsung Galaxy Tab S7 FE 5G (64GB Light Green),Samsung Galaxy Tab S7 FE,Samsung,Light Green,64GB,https://media.bigupdata.co.uk/2021-06-21_16-25-04_img_product_image_main_large1_product_edition0000097683.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,25000,25GB,36,30,33.44,"{""tco_inc_vat"": ""1233.84"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""30.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""1028.20"", ""ecpm_inc_vat"": ""34.27"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""28.56"", ""upfront_exc_vat"": ""25.00"", ""monthly_device_term_months"": ""36"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""36"", ""monthly_total_inc_vat"": ""33.44"", ""monthly_device_inc_vat"": ""15.44"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""18.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""15.00"", ""monthly_device_exc_vat"": ""12.87"", ""monthly_total_exc_vat"": ""27.87"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441712791&a=713067&m=3235,6 months Free Disney+,New
Tablet,Samsung Galaxy Tab S7 FE 5G (64GB Light Green),Samsung Galaxy Tab S7 FE,Samsung,Light Green,64GB,https://media.bigupdata.co.uk/2021-06-21_16-25-04_img_product_image_main_large1_product_edition0000097683.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,10000,10GB,12,30,62.32,"{""tco_inc_vat"": ""777.84"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""30.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""648.20"", ""ecpm_inc_vat"": ""64.82"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""54.02"", ""upfront_exc_vat"": ""25.00"", ""monthly_device_term_months"": ""12"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""12"", ""monthly_total_inc_vat"": ""62.32"", ""monthly_device_inc_vat"": ""46.32"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""16.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""13.33"", ""monthly_device_exc_vat"": ""38.60"", ""monthly_total_exc_vat"": ""51.93"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441712793&a=713067&m=3235,6 months Free Disney+,New
Tablet,Samsung Galaxy Tab S7 FE 5G (64GB Light Green),Samsung Galaxy Tab S7 FE,Samsung,Light Green,64GB,https://media.bigupdata.co.uk/2021-06-21_16-25-04_img_product_image_main_large1_product_edition0000097683.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,100000,100GB,36,30,37.44,"{""tco_inc_vat"": ""1377.84"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""30.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""1148.20"", ""ecpm_inc_vat"": ""38.27"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""31.89"", ""upfront_exc_vat"": ""25.00"", ""monthly_device_term_months"": ""36"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""36"", ""monthly_total_inc_vat"": ""37.44"", ""monthly_device_inc_vat"": ""15.44"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""22.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""18.33"", ""monthly_device_exc_vat"": ""12.87"", ""monthly_total_exc_vat"": ""31.20"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441712795&a=713067&m=3235,6 months Free Disney+,New
Tablet,Samsung Galaxy Tab S7 FE 5G (64GB Light Green),Samsung Galaxy Tab S7 FE,Samsung,Light Green,64GB,https://media.bigupdata.co.uk/2021-06-21_16-25-04_img_product_image_main_large1_product_edition0000097683.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,25000,25GB,24,30,41.16,"{""tco_inc_vat"": ""1017.84"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""30.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""848.20"", ""ecpm_inc_vat"": ""42.41"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""35.34"", ""upfront_exc_vat"": ""25.00"", ""monthly_device_term_months"": ""24"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""24"", ""monthly_total_inc_vat"": ""41.16"", ""monthly_device_inc_vat"": ""23.16"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""18.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""15.00"", ""monthly_device_exc_vat"": ""19.30"", ""monthly_total_exc_vat"": ""34.30"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441712797&a=713067&m=3235,6 months Free Disney+,New
Tablet,Samsung Galaxy Tab S7 FE 5G (64GB Light Green),Samsung Galaxy Tab S7 FE,Samsung,Light Green,64GB,https://media.bigupdata.co.uk/2021-06-21_16-25-04_img_product_image_main_large1_product_edition0000097683.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,5G,2000,2GB,36,10,28,"{""tco_inc_vat"": ""1018.00"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""10.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""848.33"", ""ecpm_inc_vat"": ""28.28"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""23.56"", ""upfront_exc_vat"": ""8.33"", ""monthly_device_term_months"": ""36"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""36"", ""monthly_total_inc_vat"": ""28.00"", ""monthly_device_inc_vat"": ""16.00"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""12.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""10.00"", ""monthly_device_exc_vat"": ""13.33"", ""monthly_total_exc_vat"": ""23.33"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441712799&a=713067&m=3235,6 months Free Disney+,New
Tablet,Samsung Galaxy Tab S6 Lite (64GB Blue Pre-Owned Grade A),Samsung Galaxy Tab S6 Lite,Samsung,Blue,64GB,https://media.bigupdata.co.uk/img_product_image_main_product_edition0000061166.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,4G,100000,100GB,36,20,33.45,"{""tco_inc_vat"": ""1224.20"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""20.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""1020.16"", ""ecpm_inc_vat"": ""34.01"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""28.34"", ""upfront_exc_vat"": ""16.67"", ""monthly_device_term_months"": ""36"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""36"", ""monthly_total_inc_vat"": ""33.45"", ""monthly_device_inc_vat"": ""11.45"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""22.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""18.33"", ""monthly_device_exc_vat"": ""9.54"", ""monthly_total_exc_vat"": ""27.88"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441712801&a=713067&m=3235,6 months Free Disney+,Used
Tablet,Samsung Galaxy Tab S6 Lite (64GB Blue Pre-Owned Grade A),Samsung Galaxy Tab S6 Lite,Samsung,Blue,64GB,https://media.bigupdata.co.uk/img_product_image_main_product_edition0000061166.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,4G,25000,25GB,1,432,18,"{""tco_inc_vat"": ""450.00"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""432.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""375.00"", ""ecpm_inc_vat"": ""450.00"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""375.00"", ""upfront_exc_vat"": ""360.00"", ""monthly_device_term_months"": """", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""1"", ""monthly_total_inc_vat"": ""18.00"", ""monthly_device_inc_vat"": """", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""0.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": """", ""monthly_device_exc_vat"": """", ""monthly_total_exc_vat"": ""15.00"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441712803&a=713067&m=3235,,Used
Tablet,Samsung Galaxy Tab S6 Lite (64GB Blue Pre-Owned Grade A),Samsung Galaxy Tab S6 Lite,Samsung,Blue,64GB,https://media.bigupdata.co.uk/img_product_image_main_product_edition0000061166.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,4G,100000,100GB,24,30,38.75,"{""tco_inc_vat"": ""960.00"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""30.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""800.00"", ""ecpm_inc_vat"": ""40.00"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""33.33"", ""upfront_exc_vat"": ""25.00"", ""monthly_device_term_months"": ""24"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""24"", ""monthly_total_inc_vat"": ""38.75"", ""monthly_device_inc_vat"": ""16.75"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""22.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""18.33"", ""monthly_device_exc_vat"": ""13.96"", ""monthly_total_exc_vat"": ""32.29"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441712805&a=713067&m=3235,6 months Free Disney+,Used
Tablet,Samsung Galaxy Tab S6 Lite (64GB Blue Pre-Owned Grade A),Samsung Galaxy Tab S6 Lite,Samsung,Blue,64GB,https://media.bigupdata.co.uk/img_product_image_main_product_edition0000061166.png?h=400&w=400&auto=enhance&auto=format&bg=FFFFFF&trim=color&trimcolor=FFFFFF&trim=auto&trimtol=2,O2,http://media.bigupdata.co.uk/img_company_logo_large1_company0000000021.png,4G,25000,25GB,12,30,51.5,"{""tco_inc_vat"": ""648.00"", ""monthly_device_final_term_exc_vat"": """", ""upfront_inc_vat"": ""30.00"", ""monthly_total_previous_inc_vat"": """", ""tco_exc_vat"": ""540.00"", ""ecpm_inc_vat"": ""54.00"", ""monthly_device_final_term_months"": """", ""ecpm_exc_vat"": ""45.00"", ""upfront_exc_vat"": ""25.00"", ""monthly_device_term_months"": ""12"", ""monthly_device_final_term_inc_vat"": """", ""monthly_contract_term_months"": ""12"", ""monthly_total_inc_vat"": ""51.50"", ""monthly_device_inc_vat"": ""33.50"", ""upfront_previous_inc_vat"": """", ""monthly_contract_inc_vat"": ""18.00"", ""upfront_previous_exc_vat"": """", ""monthly_contract_exc_vat"": ""15.00"", ""monthly_device_exc_vat"": ""27.92"", ""monthly_total_exc_vat"": ""42.92"", ""monthly_total_previous_exc_vat"": """"}",https://www.awin1.com/pclick.php?p=32441712807&a=713067&m=3235,6 months Free Disney+,Used
